Electronegativity,IonicRadius,AtomicNumber,BandGap
3.701,0.869,81,2.062
3.953,0.993,33,2.674
0.768,0.649,33,3.694
1.791,1.568,74,3.002
1.896,2.184,77,2.992
1.067,1.137,52,3.083
1.431,2.018,9,3.948
0.781,2.337,37,3.854
2.998,0.535,45,2.514
1.053,1.67,72,3.201
3.629,1.044,21,2.598
2.627,1.719,52,3.155
1.875,0.586,24,3.321
3.369,0.522,80,2.458
2.847,0.669,21,2.602
3.185,2.047,42,2.955
3.597,1.24,73,2.355
3.365,2.221,11,3.4
3.271,0.979,60,2.437
3.108,0.999,36,2.738
1.946,0.8,79,2.825
2.851,2.278,52,2.981
2.567,2.016,37,3.141
3.879,0.596,82,1.98
2.353,2.06,29,3.289
1.432,2.084,25,3.907
2.211,0.662,77,2.41
2.068,0.727,28,3.08
2.246,1.839,32,3.305
2.617,0.909,63,2.794
3.828,0.547,31,2.465
1.628,1.936,52,3.65
3.898,1.903,42,2.885
3.273,0.667,50,2.71
1.304,0.835,63,3.131
1.625,0.892,27,3.359
3.701,1.847,4,2.889
3.344,1.084,17,2.779
1.173,1.081,70,3.055
2.629,1.446,7,3.121
1.614,1.068,52,3.221
2.778,1.772,36,3.399
1.273,0.569,32,3.548
1.861,1.687,17,3.758
1.982,0.796,71,2.598
2.474,0.555,65,2.864
1.49,1.204,80,2.758
3.102,2.181,18,3.128
3.371,0.938,47,2.33
2.812,0.869,18,3.228
3.68,1.562,63,2.581
3.309,1.638,54,2.589
0.845,1.684,75,3.609
0.98,1.748,53,3.558
2.878,1.658,80,2.515
3.082,0.797,5,3.088
3.894,1.518,31,2.322
0.711,0.927,69,3.392
1.482,1.496,33,3.468
3.445,0.761,14,2.756
3.642,1.637,83,2.383
2.233,2.06,13,3.639
2.296,2.303,22,3.474
3.517,2.223,29,2.994
2.218,0.859,37,3.005
3.299,1.401,14,2.919
3.831,0.512,32,2.15
1.564,1.258,54,3.294
1.606,1.569,80,3.278
3.797,1.97,21,3.139
2.1,1.052,38,3.152
0.752,1.315,1,4.0
2.358,2.232,6,3.393
2.735,1.813,61,2.494
1.508,1.626,40,3.707
3.1,1.494,70,2.702
1.469,1.525,53,3.007
1.095,1.102,68,3.157
1.523,0.629,68,2.671
2.462,1.658,4,3.567
3.524,2.248,31,3.058
2.447,2.495,24,3.653
3.502,0.691,73,2.255
0.912,0.906,81,2.858
1.93,1.909,78,2.975
2.136,1.613,60,3.169
3.346,2.24,59,2.736
2.715,1.22,71,2.567
3.291,1.652,33,2.942
1.817,2.316,26,3.78
3.782,1.834,22,2.801
3.385,0.943,3,3.092
3.721,2.049,41,2.843
1.567,0.793,2,3.646
0.722,0.712,47,3.571
2.731,1.179,72,2.537
2.326,1.482,5,3.431
3.271,1.874,49,2.691
1.022,2.078,73,3.506
2.665,1.783,69,2.616
1.356,1.999,50,3.612
2.398,2.497,66,3.13
1.222,0.554,29,3.451
3.711,2.222,46,2.648
1.305,1.612,65,3.425
2.598,1.28,60,2.763
0.719,0.842,80,3.246
1.216,2.482,76,3.726
2.348,1.721,78,3.112
0.835,1.742,73,3.329
2.491,0.809,13,3.146
1.308,2.144,3,4.0
3.098,1.479,76,2.555
3.565,0.727,56,2.135
3.203,0.638,69,2.363
0.909,2.464,82,3.507
2.338,0.528,27,3.07
1.067,2.241,60,3.475
2.05,0.751,83,2.869
3.471,1.887,67,2.686
0.836,0.931,83,3.137
1.53,1.575,11,3.861
3.428,0.563,66,2.275
2.04,2.189,72,3.122
1.477,1.011,39,3.288
3.833,2.059,23,2.858
1.214,2.251,17,4.0
3.302,1.445,33,3.052
1.288,2.424,36,3.703
3.878,1.789,52,2.275
3.294,0.901,18,3.015
1.612,1.372,21,3.528
3.946,1.077,24,2.548
1.078,1.979,48,3.448
3.537,2.132,31,3.001
3.008,0.724,81,2.01
1.274,0.921,67,3.37
2.503,0.581,44,2.67
0.739,1.889,12,4.0
2.591,1.766,33,3.209
2.621,0.97,30,3.138
2.048,1.781,77,2.901
3.421,1.375,77,2.214
3.771,1.894,59,2.844
2.461,2.135,5,3.406
2.924,0.866,60,2.648
1.181,1.803,53,3.429
3.994,1.689,21,2.539
3.531,1.302,69,2.361
3.832,1.219,37,2.609
3.268,2.435,82,2.489
1.766,0.598,16,3.363
1.432,1.824,80,3.101
2.386,2.24,38,3.37
0.973,2.338,25,4.0
2.521,1.926,4,3.532
1.921,1.303,77,3.116
3.102,0.61,32,2.503
2.765,1.819,50,2.971
1.514,2.033,43,3.575
3.12,1.123,57,2.797
1.727,1.41,5,3.836
1.52,0.82,49,3.146
2.081,0.86,22,3.366
1.221,2.055,75,3.478
1.773,1.007,42,3.112
1.558,1.74,59,3.247
0.772,1.175,8,3.883
1.693,1.469,13,3.806
2.241,1.698,54,3.198
3.438,2.073,5,3.295
1.296,1.12,9,3.977
1.78,0.816,62,2.918
0.797,1.296,60,3.301
0.948,1.992,61,3.818
1.875,0.805,2,3.605
2.35,0.577,60,2.441
3.169,0.887,20,2.963
3.218,2.478,61,2.665
3.716,1.019,27,2.434
3.696,1.949,59,2.677
1.035,2.495,7,4.0
1.07,1.346,14,4.0
2.339,1.101,12,3.211
2.645,1.579,71,2.794
2.673,2.315,29,3.452
2.305,1.059,40,3.034
3.938,1.996,37,2.561
2.38,1.293,22,2.997
3.787,1.283,45,2.411
3.961,0.785,6,2.699
2.165,1.621,76,2.836
1.141,0.629,79,3.291
1.776,1.803,47,3.454
1.883,2.269,39,3.666
3.631,1.071,55,2.361
3.874,1.426,11,2.97
1.26,1.312,64,3.386
0.766,1.954,23,4.0
3.441,2.137,53,2.545
2.544,1.234,1,3.464
3.179,1.866,69,2.774
1.795,0.628,22,2.876
1.223,1.66,60,3.601
1.573,1.493,74,2.948
0.86,0.588,75,3.119
1.973,2.224,42,3.742
1.027,1.372,63,3.535
2.23,2.141,6,3.854
3.337,1.369,1,3.083
0.857,1.151,82,3.405
3.659,1.419,16,2.73
1.106,1.136,27,3.57
2.865,0.795,70,2.319
1.494,1.618,41,3.345
3.488,0.594,71,2.398
0.734,0.53,22,3.722
2.091,1.469,41,3.321
3.874,1.864,53,2.735
1.073,2.28,20,4.0
3.21,1.05,68,2.22
3.098,1.59,15,2.921
1.753,2.34,41,3.524
0.9,0.684,77,3.234
3.449,1.135,77,2.175
3.686,0.848,54,2.792
1.122,1.75,74,3.43
3.498,2.471,66,2.744
3.45,1.808,72,2.455
2.604,2.27,59,3.107
3.286,1.903,83,2.543
0.83,1.756,9,4.0
2.337,1.169,68,2.826
3.891,1.933,12,3.218
3.258,0.711,25,2.641
1.585,0.55,72,2.994
2.758,1.863,79,2.753
1.401,2.316,51,3.419
1.433,1.923,22,3.733
1.325,0.947,8,3.555
1.327,2.179,23,3.95
2.348,1.552,50,3.144
1.722,0.837,42,3.259
3.267,1.747,13,3.152
3.651,0.742,35,2.465
2.309,0.969,81,2.559
1.331,1.97,58,3.582
3.993,2.43,55,2.87
0.855,1.202,70,3.451
2.514,0.891,28,3.069
1.425,0.802,57,3.264
3.794,1.63,26,2.655
1.772,0.523,6,3.522
3.862,1.948,75,2.323
3.91,1.702,22,2.696
3.812,1.879,57,2.329
3.316,1.218,78,2.511
3.146,0.712,50,2.514
3.844,2.431,18,3.105
1.438,2.169,35,3.832
3.373,1.586,16,2.987
1.075,0.866,47,3.351
1.894,2.425,24,3.767
2.026,1.13,78,2.743
3.985,2.275,16,2.869
1.759,0.936,75,3.069
2.531,1.074,14,3.147
2.791,1.171,17,2.971
2.937,1.318,35,3.107
1.096,2.313,37,3.85
2.545,2.369,82,2.648
2.795,0.655,40,2.668
3.681,2.181,26,2.978
3.859,1.285,59,2.507
1.476,1.703,46,3.401
1.395,0.814,3,3.58
2.956,0.733,20,3.051
2.315,1.446,24,3.223
3.154,1.891,45,2.797
3.5,2.332,28,2.855
0.735,2.473,20,4.0
3.6,2.153,6,3.332
1.576,2.143,46,3.528
3.899,0.744,51,2.242
2.12,1.351,63,3.152
3.513,1.919,30,2.87
1.36,1.545,50,3.286
2.433,0.946,82,2.773
0.909,0.91,72,3.092
3.125,1.588,41,3.057
3.809,2.244,22,2.866
3.482,1.056,37,2.608
2.945,1.048,69,2.541
1.092,2.398,58,3.497
3.947,1.054,20,2.545
1.835,0.678,74,2.799
2.788,1.308,71,2.507
1.601,1.931,45,3.521
3.43,2.484,69,2.712
1.949,1.216,37,3.139
1.989,0.526,60,2.774
0.715,1.244,69,3.58
2.599,1.607,7,3.342
1.527,0.953,36,3.237
3.742,1.76,17,3.046
3.284,0.869,38,2.727
3.842,2.441,80,2.523
1.986,0.812,31,3.038
2.884,1.953,52,2.903
2.191,1.999,64,3.04
3.701,1.599,64,2.309
1.77,1.029,6,3.394
1.784,1.318,31,3.206
1.908,2.003,5,3.982
2.343,1.298,15,3.528
3.629,1.327,25,2.849
1.385,1.564,24,3.563
2.849,1.767,3,2.978
1.71,2.124,37,3.631
0.973,2.3,15,4.0
3.847,0.555,70,1.985
3.293,2.078,33,3.32
3.842,1.848,35,2.454
2.021,2.39,10,3.726
3.198,1.216,11,2.853
2.849,2.329,68,2.919
2.743,0.722,40,2.917
0.833,1.302,83,3.197
0.937,1.345,50,3.427
1.344,0.619,15,3.431
3.174,1.248,77,2.386
3.335,1.113,56,2.6
2.836,2.183,23,3.237
1.334,1.581,64,3.377
3.266,0.635,24,2.887
1.074,1.363,45,3.537
3.65,1.058,43,2.395
1.97,0.896,67,2.855
3.099,1.438,46,2.625
1.259,1.142,43,3.629
1.737,1.448,70,3.064
2.334,1.406,49,2.959
2.338,1.013,55,2.699
1.021,0.879,10,4.0
2.509,1.755,61,2.993
0.948,1.77,53,3.5
3.748,0.947,1,2.687
2.092,0.729,12,3.483
2.149,2.041,82,3.042
2.604,2.057,34,3.299
3.28,1.583,67,2.649
0.929,1.583,2,4.0
3.02,0.779,75,2.365
3.705,2.192,38,2.96
2.149,1.235,21,3.487
0.744,0.955,43,3.541
1.516,1.354,44,3.369
3.805,0.788,52,2.355
1.089,1.028,32,3.705
0.745,1.315,72,3.333
3.788,0.947,42,2.38
3.548,1.014,50,2.527
2.219,1.489,5,3.449
0.718,1.925,47,3.981
2.626,1.441,72,2.711
3.395,2.483,39,3.022
1.644,0.678,16,3.428
1.27,1.523,39,3.723
3.685,1.305,7,2.72
3.234,0.889,73,2.283
2.179,0.548,80,2.644
3.687,0.533,11,2.559
2.707,1.903,47,3.076
3.815,1.689,29,2.717
1.04,1.75,39,3.945
2.14,1.019,43,3.128
2.941,1.689,80,2.498
2.046,1.157,51,3.314
1.854,2.376,34,3.462
2.995,0.557,40,2.533
2.699,2.441,79,2.834
1.632,2.46,60,3.105
2.165,2.43,57,3.068
3.033,2.218,83,2.673
2.769,1.212,67,2.734
2.195,2.274,71,3.135
1.558,0.995,8,3.735
1.078,1.184,73,3.267
3.473,2.488,36,2.986
3.407,0.977,5,2.946
2.724,1.112,75,2.66
2.585,2.042,29,3.337
1.15,2.099,18,4.0
2.174,1.189,64,3.073
2.297,2.144,37,3.545
2.223,1.588,51,2.947
1.499,1.79,8,3.537
1.109,2.255,15,3.901
3.774,1.346,81,2.107
2.536,0.77,1,3.315
3.546,2.225,38,2.835
2.918,1.647,31,2.794
3.407,2.386,42,3.006
1.413,1.705,47,3.529
1.05,0.699,78,2.983
2.726,1.122,11,3.461
2.513,2.073,60,3.047
1.018,1.081,58,3.224
2.717,2.164,76,2.955
1.3,2.337,40,3.842
1.057,1.383,7,3.946
3.951,2.138,75,2.512
2.534,0.984,74,2.566
1.788,1.341,5,3.676
1.024,2.018,26,3.971
3.725,0.858,60,2.318
3.811,1.172,35,2.784
1.548,1.131,54,3.437
2.136,2.41,57,3.123
2.83,1.49,22,3.212
1.067,1.135,55,3.263
2.472,1.13,13,3.215
1.422,1.257,21,3.54
1.443,1.067,73,3.242
2.69,1.102,65,2.83
1.723,1.354,31,3.366
2.516,1.878,49,2.973
1.566,0.981,3,3.65
2.309,1.661,47,2.978
3.776,1.987,76,2.427
2.3,0.894,36,2.888
2.354,1.92,30,3.364
2.326,1.754,71,2.886
3.527,1.121,29,2.612
2.95,1.685,70,2.716
0.801,2.494,25,4.0
1.089,1.529,48,3.336
2.607,2.154,67,2.972
3.209,1.898,5,3.325
1.086,2.037,49,3.597
2.359,0.677,8,3.257
2.82,2.31,77,3.037
2.023,0.835,82,2.621
2.989,1.125,78,2.631
1.831,1.865,47,3.399
2.756,1.168,73,2.714
3.227,1.401,51,2.461
3.854,1.278,30,2.587
2.808,2.306,46,2.95
1.86,1.141,65,3.136
3.08,0.851,2,2.845
3.355,0.773,78,2.158
2.068,0.662,20,3.149
1.896,2.325,31,3.723
1.203,1.984,10,4.0
2.934,1.714,13,3.2
2.168,2.046,14,3.769
1.139,1.678,42,3.694
2.553,2.27,11,3.524
3.967,1.019,80,2.041
0.869,1.77,49,3.759
2.401,2.132,79,2.93
3.788,0.597,29,2.565
3.865,0.803,53,2.088
1.828,2.111,45,3.406
1.266,0.558,40,3.139
2.088,2.126,26,3.829
1.751,1.662,28,3.514
2.293,1.672,54,3.129
2.667,1.626,19,3.321
3.235,2.055,79,2.467
2.793,1.888,65,2.796
3.644,0.985,6,2.836
3.128,2.059,36,2.909
2.412,1.888,33,3.319
1.094,2.2,14,4.0
3.352,2.176,12,3.471
3.057,1.16,58,2.635
1.809,1.619,51,3.364
1.465,2.008,79,3.186
2.872,1.222,56,2.574
0.978,2.466,29,4.0
3.298,1.719,39,2.914
1.449,2.249,58,3.481
2.658,1.792,36,2.956
1.702,0.621,20,3.343
2.275,2.012,64,3.16
3.342,0.973,5,2.938
1.647,2.062,36,3.812
0.809,0.992,43,3.399
0.955,0.728,13,3.524
0.946,1.899,59,3.654
2.215,1.308,24,3.242
0.975,0.535,2,3.693
2.062,2.314,54,3.228
3.003,1.616,80,2.541
3.604,1.692,20,3.173
1.431,1.258,61,3.193
3.593,1.216,75,2.229
3.928,0.806,46,2.365
2.765,0.667,12,2.898
3.133,1.536,80,2.363
2.294,1.822,40,3.351
0.947,1.633,34,3.845
3.868,2.467,67,2.594
3.819,1.953,35,2.693
1.765,2.219,23,3.646
1.346,0.555,14,3.353
0.916,0.634,68,3.107
2.343,0.733,53,2.743
3.752,1.811,53,2.704
0.835,2.323,48,3.58
2.718,0.904,81,2.268
3.457,2.238,29,3.181
1.953,0.924,54,3.099
2.72,1.853,25,3.043
2.165,0.604,17,3.09
0.916,1.157,64,3.165
2.365,1.532,65,2.757
0.994,1.662,19,3.701
2.96,1.147,77,2.481
1.723,1.405,19,3.642
3.348,0.67,23,2.661
2.637,1.273,21,3.305
3.786,1.225,63,2.431
3.135,0.564,58,2.252
3.092,1.594,26,2.798
1.705,2.428,34,3.727
2.158,1.57,79,3.064
3.16,0.59,67,2.391
3.083,0.638,73,2.421
2.985,2.057,68,2.733
0.726,1.736,34,4.0
0.757,1.763,74,3.163
0.923,2.172,14,3.982
0.804,0.792,8,3.922
3.25,2.483,29,3.222
2.505,1.766,43,3.22
2.366,2.462,33,3.453
0.982,1.638,42,3.645
3.256,2.148,19,3.053
1.006,1.595,11,3.735
1.432,0.977,30,3.237
3.402,2.324,19,3.212
2.986,1.472,13,3.246
1.006,1.119,37,3.509
0.944,2.236,77,3.447
2.041,1.377,57,2.932
2.691,1.127,7,3.329
1.514,2.036,68,3.435
2.631,1.222,48,2.612
1.886,1.229,22,3.575
2.642,2.237,64,2.814
3.094,1.98,31,3.176
3.482,0.946,62,2.14
1.346,0.69,65,2.761
0.981,1.358,65,3.551
1.091,1.488,75,3.683
1.246,0.936,29,3.621
1.77,2.495,68,3.366
0.794,1.073,44,3.585
3.447,0.791,77,2.27
3.502,0.734,3,2.843
3.053,0.729,57,2.573
1.876,1.123,14,3.395
3.032,0.836,49,2.583
2.596,1.823,52,2.782
2.886,1.792,52,2.909
0.99,0.72,31,3.534
3.587,2.157,76,2.774
1.851,2.019,6,4.0
1.588,1.314,33,3.498
1.99,1.21,79,2.743
1.516,0.885,10,3.677
3.981,1.386,3,2.895
2.833,1.42,40,2.973
3.658,1.3,21,2.572
3.838,0.806,83,2.078
2.618,0.744,43,3.034
3.342,2.197,62,2.74
3.687,0.799,9,2.759
1.195,2.226,53,3.676
1.588,1.771,28,3.497
2.025,1.853,45,3.369
2.755,1.254,40,3.066
3.235,0.796,15,2.986
1.839,1.359,7,3.631
3.481,1.733,18,2.868
2.859,1.494,33,2.86
1.928,2.27,21,3.751
2.946,0.739,63,2.446
3.512,1.959,45,2.617
1.809,1.571,66,3.133
1.977,1.698,43,3.589
2.983,0.856,54,2.443
2.118,1.801,25,3.337
1.286,1.546,9,3.919
3.519,2.446,47,2.717
1.365,1.736,10,3.861
1.513,1.551,42,3.404
3.564,0.896,36,2.719
2.818,0.817,77,2.517
2.124,1.428,60,2.937
1.96,1.9,63,3.236
1.305,0.742,78,3.023
0.924,2.291,12,4.0
3.701,2.202,15,3.406
0.848,0.528,83,3.063
0.904,2.075,70,3.916
3.182,2.363,45,3.102
3.649,1.734,9,3.103
3.042,1.863,79,3.023
1.499,0.866,59,3.356
1.593,1.558,78,2.98
3.873,1.394,66,2.327
3.01,1.114,81,2.301
3.432,1.467,80,2.259
2.173,0.543,45,2.995
3.263,0.984,14,2.806
3.937,1.18,65,2.067
1.877,0.868,81,2.724
1.758,0.809,74,2.917
0.842,1.589,66,3.919
3.132,2.395,72,2.953
1.494,1.575,80,2.897
1.538,1.995,60,3.294
2.786,1.191,16,3.1
3.138,2.455,75,2.924
2.045,1.21,68,3.006
3.817,2.381,49,2.643
1.234,2.233,73,3.613
2.44,2.178,40,3.35
2.737,2.414,5,3.311
2.737,2.24,29,3.164
2.868,2.362,22,3.661
2.792,1.489,29,3.128
3.313,0.962,40,2.721
3.386,1.818,13,3.257
3.926,1.419,80,2.127
3.801,0.672,65,2.113
2.416,2.249,30,3.551
3.03,0.5,58,2.323
2.028,1.126,58,2.82
2.847,0.559,6,2.891
0.725,1.263,35,3.745
1.913,0.703,55,2.764
3.718,1.994,55,2.623
2.928,1.875,56,2.945
0.757,0.545,42,3.6
2.425,0.813,12,3.306
1.907,0.782,12,3.742
3.369,2.082,66,2.537
1.079,1.687,31,3.729
2.693,1.487,61,2.938
3.05,2.282,34,3.261
2.665,1.019,28,2.846
1.606,1.065,28,3.469
3.318,2.092,33,3.149
3.319,0.581,7,3.1
1.891,1.898,51,3.549
1.58,1.59,82,3.188
2.891,1.431,43,3.058
1.914,0.58,31,3.061
1.84,0.846,28,3.447
2.187,1.178,43,3.368
2.212,1.778,58,3.092
3.438,0.916,49,2.427
3.844,2.5,68,2.545
3.054,2.36,60,2.909
0.991,2.037,14,3.859
1.815,1.882,41,3.272
1.326,2.036,72,3.169
2.889,1.941,44,3.212
2.674,1.448,66,2.85
3.942,0.709,6,2.476
2.177,0.847,17,3.358
1.048,2.207,15,4.0
2.675,2.325,10,3.644
1.911,1.391,23,3.631
1.287,1.929,21,3.745
1.924,2.048,75,3.23
1.486,1.676,76,3.165
1.351,0.671,58,2.944
2.296,0.569,9,3.272
3.373,0.918,55,2.38
3.623,1.05,68,2.162
1.559,0.863,36,3.429
2.18,1.395,66,3.051
3.482,1.654,31,2.685
3.963,0.817,54,1.999
3.505,1.823,57,2.542
2.33,2.076,10,3.474
3.571,2.445,39,3.161
3.032,2.07,57,2.794
1.075,1.932,22,3.918
0.978,0.72,18,3.693
3.79,1.956,65,2.598
3.751,1.873,47,2.476
2.213,1.331,17,3.67
2.884,2.45,76,3.057
1.706,0.983,83,2.915
3.015,2.112,9,3.443
2.172,1.756,45,3.001
1.85,1.145,63,3.043
2.154,2.308,63,3.238
2.203,1.064,82,2.905
3.811,0.74,82,1.771
3.62,2.356,48,2.651
1.342,1.246,1,3.87
1.619,0.997,71,2.912
1.688,1.05,82,3.244
0.738,0.772,28,3.549
2.45,2.025,56,3.335
2.293,1.056,17,2.936
1.111,0.526,61,3.248
3.968,2.494,41,2.991
3.212,1.912,74,2.375
1.304,0.57,67,2.688
3.028,2.432,38,2.788
1.824,2.291,55,3.449
2.788,1.661,17,3.192
2.253,1.56,52,3.091
1.158,1.351,39,3.785
2.218,1.798,18,3.489
3.874,0.649,81,1.906
3.169,2.344,63,2.731
2.768,0.531,34,2.944
3.484,0.604,38,2.527
3.435,2.2,20,3.051
3.631,1.849,41,2.86
1.059,1.372,81,3.102
1.127,0.947,53,3.239
3.336,1.596,49,2.759
3.985,1.893,36,2.487
2.556,0.808,56,2.531
3.882,2.166,19,2.928
2.887,0.647,82,2.329
0.982,2.132,65,3.543
3.757,1.775,3,3.006
3.469,0.961,36,2.693
2.468,1.257,70,2.624
3.155,1.708,56,2.407
1.86,1.004,53,3.213
2.732,1.165,79,2.317
2.064,2.007,20,3.449
2.44,0.602,60,2.422
2.801,1.871,46,3.06
0.878,1.201,39,3.716
1.017,1.002,21,3.917
0.972,1.089,50,3.692
2.663,2.289,46,3.373
2.063,2.223,27,3.594
2.35,1.511,22,3.367
2.351,0.958,52,2.911
0.834,2.275,2,4.0
3.327,0.984,34,2.791
3.012,1.471,8,3.225
2.97,1.471,53,2.714
0.813,1.715,44,3.87
2.851,1.783,50,2.953
2.352,1.871,4,3.653
3.21,2.008,41,2.843
1.02,1.11,45,3.047
3.164,2.176,81,2.665
3.874,1.703,66,2.156
3.508,2.461,70,2.861
3.651,1.612,38,2.642
0.95,2.128,29,3.764
2.448,0.703,11,3.065
1.514,0.579,19,3.388
2.498,0.881,21,3.259
3.032,0.991,77,2.58
3.165,2.198,65,2.801
3.972,1.027,13,2.559
3.86,0.757,34,2.491
1.516,0.682,23,3.326
3.722,0.714,81,2.198
3.617,1.818,83,2.204
3.087,1.243,41,3.08
1.55,0.877,40,3.326
1.321,0.57,67,2.964
2.138,2.393,76,3.277
0.829,0.781,48,3.532
1.637,1.583,49,3.459
0.942,1.568,19,3.963
2.431,1.317,49,3.028
2.735,1.747,24,3.396
1.067,1.189,11,3.736
3.584,0.745,80,2.247
1.019,1.1,3,3.828
2.007,2.456,24,3.796
2.353,1.872,18,3.689
2.621,1.126,26,3.253
1.753,0.817,57,3.002
3.053,1.791,81,2.324
1.826,1.225,80,3.021
1.534,0.979,22,3.329
2.195,1.379,72,2.902
1.074,1.043,55,3.303
3.888,1.116,14,2.826
2.515,1.023,70,2.552
1.175,1.753,44,3.449
3.327,2.184,82,2.253
3.077,1.624,64,2.715
2.121,2.183,27,3.493
3.946,1.8,39,2.526
2.352,1.669,26,3.309
1.402,2.425,17,4.0
3.311,2.06,82,2.617
3.765,0.878,47,2.161
1.566,1.682,81,3.212
0.722,0.741,81,3.283
2.711,0.505,17,2.553
3.118,1.344,30,2.986
1.561,1.035,31,3.51
3.88,2.345,53,2.6
1.253,2.268,61,3.402
3.344,1.82,53,2.759
3.592,0.558,40,2.217
1.264,0.716,31,3.58
2.354,1.014,63,2.796
0.793,1.798,52,3.94
2.818,1.591,73,2.59
2.503,0.67,69,2.686
3.268,1.946,29,3.05
2.354,0.588,25,2.926
1.868,1.939,81,2.936
1.151,2.391,40,3.957
0.869,1.249,76,3.431
2.445,2.156,9,3.712
3.732,2.466,13,3.074
3.228,0.698,59,2.332
1.997,0.686,58,3.299
3.946,1.5,24,2.769
1.307,2.441,19,4.0
3.992,1.824,47,2.606
1.459,0.948,39,3.475
1.255,1.139,36,3.523
3.532,0.589,23,2.552
2.247,0.875,62,2.591
3.643,2.068,74,2.192
3.169,2.471,24,3.135
1.217,2.345,55,3.371
1.102,1.063,78,2.984
2.174,2.355,76,3.119
2.553,0.919,59,2.63
2.097,0.946,35,3.216
1.4,0.757,56,3.038
1.418,1.92,80,3.299
2.383,1.007,37,2.954
0.747,1.45,76,2.938
2.149,1.149,9,3.695
0.81,0.746,39,3.475
3.581,0.872,15,2.646
2.746,0.817,58,2.4
1.229,0.949,24,3.649
3.236,1.189,65,2.634
2.326,1.516,6,3.393
2.385,0.933,41,2.9
1.545,1.814,54,3.516
1.999,1.019,57,2.871
3.598,0.901,4,3.06
1.186,2.285,32,4.0
2.758,0.973,37,2.909
1.416,1.107,29,3.333
2.168,1.455,70,3.0
2.459,2.294,38,3.144
1.102,2.164,11,4.0
0.959,0.954,38,3.262
2.297,0.521,75,2.712
2.051,1.271,44,3.373
3.739,1.252,34,2.496
3.003,0.915,59,2.725
3.659,1.613,55,2.335
3.763,2.332,29,2.907
0.763,0.601,51,3.454
3.604,2.023,9,3.135
3.863,0.748,32,2.406
2.194,2.197,28,3.602
2.799,2.026,37,3.27
1.842,1.713,83,2.991
1.026,2.236,14,4.0
1.567,1.927,25,3.556
0.966,2.295,82,3.458
2.306,1.689,72,2.832
2.857,0.878,21,3.09
0.717,1.471,25,3.906
1.455,1.015,34,3.579
0.943,2.353,53,3.535
3.887,1.114,11,2.94
3.35,1.683,8,3.037
0.802,1.327,7,4.0
3.386,0.678,76,2.125
3.43,0.944,2,3.021
3.357,0.819,77,2.207
3.599,1.32,35,2.729
2.246,1.448,31,3.271
1.49,1.042,3,3.94
3.572,2.278,1,3.241
3.454,0.673,40,2.622
1.607,1.364,48,3.361
2.616,0.617,56,2.454
2.538,1.856,73,2.959
2.309,1.203,23,3.312
2.708,2.19,29,3.152
0.977,1.978,7,3.846
2.2,1.213,32,3.294
1.624,2.404,48,3.616
0.708,1.656,82,3.35
2.413,1.198,62,2.808
1.904,1.279,36,3.416
2.123,1.885,47,3.144
1.067,1.389,64,3.298
2.369,1.796,4,3.595
1.591,1.034,13,3.639
0.702,0.929,69,3.395
3.274,1.696,63,2.979
2.772,1.148,33,3.023
2.442,2.187,82,3.056
2.753,2.211,6,3.114
1.768,1.162,25,3.707
1.106,0.668,68,3.302
1.878,1.265,3,3.361
3.303,0.797,74,2.066
2.707,2.328,31,3.304
3.311,2.024,56,2.821
3.678,0.964,48,2.531
1.524,1.626,82,3.182
3.718,1.108,56,2.183
2.887,2.149,38,3.175
2.551,2.489,53,3.345
2.361,1.777,77,2.835
2.247,0.851,34,3.03
0.944,0.852,17,3.866
0.88,1.629,52,3.525
1.792,1.837,54,3.215
1.372,2.41,54,3.749
0.986,1.094,29,3.605
0.781,0.963,1,4.0
3.929,1.774,1,2.836
1.4,1.709,67,3.267
3.949,1.617,37,2.542
2.497,1.908,62,3.215
1.333,1.582,39,3.466
1.179,0.571,74,3.072
1.363,1.052,1,3.765
1.9,2.276,27,3.604
1.376,1.86,70,3.506
3.432,1.911,10,3.241
1.911,1.483,55,3.272
2.439,1.368,78,2.698
2.354,2.113,1,3.674
2.876,2.367,52,3.234
3.991,0.776,6,2.853
2.164,0.768,15,3.21
1.765,0.598,2,3.417
3.914,0.907,29,2.296
3.992,2.13,12,2.811
3.277,1.617,82,2.523
3.332,1.346,16,2.701
2.044,1.497,41,3.345
2.478,2.249,23,3.426
1.861,2.133,77,3.023
2.742,2.04,25,3.273
3.425,0.893,42,2.417
1.934,1.841,40,3.192
2.466,1.142,1,3.342
3.257,1.441,41,2.896
1.389,0.788,41,3.256
2.714,1.478,78,2.431
3.26,2.379,63,2.995
0.872,1.841,13,3.906
1.537,0.559,39,3.268
0.783,2.197,65,3.955
0.721,1.828,76,3.208
2.276,1.361,51,2.733
3.012,1.373,67,2.746
1.964,2.034,50,3.59
2.75,1.033,59,2.811
1.332,1.282,78,3.157
3.46,2.06,57,2.997
1.897,2.264,82,3.231
3.034,2.183,75,2.638
1.129,1.685,71,3.688
3.4,2.201,24,3.158
2.41,1.924,49,3.177
3.902,2.156,66,2.259
2.038,1.048,25,3.465
3.581,0.632,35,2.366
2.06,2.441,72,3.074
1.056,1.963,60,3.363
2.969,2.228,14,3.373
1.304,1.786,16,3.74
3.34,1.222,28,2.681
1.805,1.467,17,3.423
3.196,1.905,75,2.553
2.289,1.742,29,3.144
2.472,0.55,2,3.262
